index,seconds_since_hr_recording,date_time,Heart rate value,Rate of change,Temperature,Oxygen level,Degree of motion
18732,5619600,10/20/2022 9:00,92.78667,-5.91174,96,90.75492667,5
18733,5619900,10/20/2022 9:05,94.37524,1.58857,97.58857,98.58857,1
18734,5620200,10/20/2022 9:10,93.995,-0.38024,96,97.11976,1
18735,5620500,10/20/2022 9:15,94.47238,0.47738,96.97738,98.47738,1
18736,5620800,10/20/2022 9:20,93.10635,-1.36603,96,97.63397,1
18737,5621100,10/20/2022 9:25,96.17333,3.06698,100.06698,100,3
18738,5621400,10/20/2022 9:30,95.71508,-0.45825,96,97.54175,1
18739,5621700,10/20/2022 9:35,99.0881,3.37302,98.87302,100,3
18740,5622000,10/20/2022 9:40,91.13333,-7.95477,96,88.37856333,6
18741,5622300,10/20/2022 9:45,90.6827,-0.45063,96.04937,95.88270333,1
18742,5622600,10/20/2022 9:50,91.23055,0.54785,97.54785,100,1
18743,5622900,10/20/2022 9:55,91.53889,0.30834,96,98.30834,1
18744,5623200,10/20/2022 10:00,91.89,0.35111,96,97.85111,1
18745,5623500,10/20/2022 10:05,96.58833,4.69833,100.19833,100,3
18746,5623800,10/20/2022 10:10,97.23333,0.645,97.645,97.31166667,1
18747,5624100,10/20/2022 10:15,95.185,-2.04833,96,97.95167,3
18748,5624400,10/20/2022 10:20,101.46667,6.28167,101,100,5
18749,5624700,10/20/2022 10:25,98.92809,-2.53858,96,94.79475333,3
18750,5625000,10/20/2022 10:30,103.35555,4.42746,99.92746,100,3
18751,5625300,10/20/2022 10:35,103.334526,-0.021024,96.978976,97.31230933,1
18752,5625600,10/20/2022 10:40,102.4846,-0.849926,96,97.150074,1
18753,5625900,10/20/2022 10:45,112.85409,10.36949,101,100,7
18754,5626200,10/20/2022 10:50,109.975,-2.87909,96,94.12091,3
18755,5626500,10/20/2022 10:55,102.81742,-7.15758,96,89.34242,6
18756,5626800,10/20/2022 11:00,107.51778,4.70036,101,100,3
18757,5627100,10/20/2022 11:05,105.49636,-2.02142,96,94.47858,3
18758,5627400,10/20/2022 11:10,102.26818,-3.22818,96,93.43848667,3
18759,5627700,10/20/2022 11:15,95.18444,-7.08374,96,92.91626,6
18760,5628000,10/20/2022 11:20,92.209526,-2.974914,96,94.525086,3
18761,5628300,10/20/2022 11:25,91.925,-0.284526,97.715474,96.38214067,1
18762,5628600,10/20/2022 11:30,91.3381,-0.5869,96,95.9131,1
18763,5628900,10/20/2022 11:35,100.049446,8.711346,101,100,6
18764,5629200,10/20/2022 11:40,96.26857,-3.780876,96,93.219124,3
18765,5629500,10/20/2022 11:45,95.14056,-1.12801,96,97.87199,1
18766,5629800,10/20/2022 11:50,93.166664,-1.973896,96,97.026104,1
18767,5630100,10/20/2022 11:55,97.459206,4.292542,100.792542,100,3
18768,5630400,10/20/2022 12:00,97.94334,0.484134,97.484134,96.984134,1
18769,5630700,10/20/2022 12:05,96.21333,-1.73001,96,95.26999,1
18770,5631000,10/20/2022 12:10,107.34091,11.12758,101,100,7
18771,5631300,10/20/2022 12:15,93.858574,-13.482336,96,83.18433067,7
18772,5631600,10/20/2022 12:20,95.5819,1.723326,98.723326,99.723326,1
18773,5631900,10/20/2022 12:25,108.31652,12.73462,101,100,7
18774,5632200,10/20/2022 12:30,103.6956,-4.62092,96,92.71241333,3
18775,5632500,10/20/2022 12:35,96.91428,-6.78132,96,89.71868,5
18776,5632800,10/20/2022 12:40,98.26945,1.35517,98.35517,100,1
18777,5633100,10/20/2022 12:45,101.99524,3.72579,101,100,3
18778,5633400,10/20/2022 12:50,105.27803,3.28279,99.78279,100,3
18779,5633700,10/20/2022 12:55,102.641815,-2.636215,96,97.363785,3
18780,5634000,10/20/2022 13:00,108.68384,6.042025,101,100,5
18781,5634300,10/20/2022 13:05,106.28755,-2.39629,96,95.60371,3
18782,5634600,10/20/2022 13:10,102.30222,-3.98533,96,93.01467,3
18783,5634900,10/20/2022 13:15,105.151665,2.849445,98.849445,99.18277833,3
18784,5635200,10/20/2022 13:20,102.32381,-2.827855,96,96.172145,3
18785,5635500,10/20/2022 13:25,106.18429,3.86048,99.86048,100,3
18786,5635800,10/20/2022 13:30,104.41091,-1.77338,96,94.55995333,1
18787,5636100,10/20/2022 13:35,105.367775,0.956865,96.29019833,97.956865,1
18788,5636400,10/20/2022 13:40,108.924644,3.556869,98.89020233,100,3
18789,5636700,10/20/2022 13:45,129.99954,21.074896,101,100,10
18790,5637000,10/20/2022 13:50,123.76727,-6.23227,96,90.76773,5
18791,5637300,10/20/2022 13:55,114.82111,-8.94616,96,90.05384,6
18792,5637600,10/20/2022 14:00,115.33428,0.51317,97.01317,98.01317,1
18793,5637900,10/20/2022 14:05,120.58389,5.24961,101,100,5
18794,5638200,10/20/2022 14:10,117.81111,-2.77278,96,94.22722,3
18795,5638500,10/20/2022 14:15,120.45691,2.6458,101,99.6458,3
18796,5638800,10/20/2022 14:20,121.37303,0.91612,97.24945333,98.91612,1
18797,5639100,10/20/2022 14:25,104.39167,-16.98136,96,79.35197333,8
18798,5639400,10/20/2022 14:30,106.308334,1.916664,100.916664,99.916664,1
18799,5639700,10/20/2022 14:35,108.715324,2.40699,99.40699,99.40699,3
18800,5640000,10/20/2022 14:40,106.65303,-2.062294,96,95.27103933,3
18801,5640300,10/20/2022 14:45,91.625,-15.02803,96,81.97197,8
18802,5640600,10/20/2022 14:50,94.32,2.695,99.02833333,99.695,3
18803,5640900,10/20/2022 14:55,91.742226,-2.577774,96,96.422226,3
18804,5641200,10/20/2022 15:00,92.42738,0.685154,96.185154,98.685154,1
18805,5641500,10/20/2022 15:05,105.06838,12.641,101,100,7
18806,5641800,10/20/2022 15:10,96.28357,-8.78481,96,88.21519,6
18807,5642100,10/20/2022 15:15,101.06293,4.77936,101,100,3
18808,5642400,10/20/2022 15:20,102.570305,1.507375,97.17404167,99.007375,1
18809,5642700,10/20/2022 15:25,101.26056,-1.309745,96,95.190255,1
18810,5643000,10/20/2022 15:30,96.27333,-4.98723,96,91.67943667,3
18811,5643300,10/20/2022 15:35,98.405716,2.132386,98.132386,100,3
18812,5643600,10/20/2022 15:40,100.92778,2.522064,99.522064,100,3
18813,5643900,10/20/2022 15:45,102.333336,1.405556,100.405556,98.07222267,1
18814,5644200,10/20/2022 15:50,98.50476,-3.828576,96,92.671424,3
18815,5644500,10/20/2022 15:55,99.60152,1.09676,96.43009333,97.59676,1
18816,5644800,10/20/2022 16:00,97.22857,-2.37295,96,94.29371667,3
18817,5645100,10/20/2022 16:05,100.276665,3.048095,98.71476167,99.71476167,3
18818,5645400,10/20/2022 16:10,92.755,-7.521665,96,89.81166833,6
18819,5645700,10/20/2022 16:15,90.54857,-2.20643,96,95.29357,3
18820,5646000,10/20/2022 16:20,89.36429,-1.18428,96,95.81572,1
18821,5646300,10/20/2022 16:25,94.510605,5.146315,101,100,5
18822,5646600,10/20/2022 16:30,103.73961,9.229005,101,100,6
18823,5646900,10/20/2022 16:35,101.66508,-2.07453,96,94.92547,3
18824,5647200,10/20/2022 16:40,101.477036,-0.188044,96.311956,96.811956,1
18825,5647500,10/20/2022 16:45,103.58424,2.107204,99.107204,99.107204,3
18826,5647800,10/20/2022 16:50,102.74635,-0.83789,96,98.16211,1
18827,5648100,10/20/2022 16:55,104.01687,1.27052,99.27052,97.93718667,1
18828,5648400,10/20/2022 17:00,107.13788,3.12101,99.12101,100,3
18829,5648700,10/20/2022 17:05,102.31211,-4.82577,96,92.67423,3
18830,5649000,10/20/2022 17:10,92.891426,-9.420684,96,88.579316,6
18831,5649300,10/20/2022 17:15,87.84167,-5.049756,96,92.950244,5
18832,5649600,10/20/2022 17:20,88.933334,1.091664,97.091664,99.091664,1
18833,5649900,10/20/2022 17:25,96.66286,7.729526,101,100,6
18834,5650200,10/20/2022 17:30,102.65516,5.9923,101,100,5
18835,5650500,10/20/2022 17:35,94.168884,-8.486276,96,88.18039067,6
18836,5650800,10/20/2022 17:40,90.2,-3.968884,96,92.69778267,3
18837,5651100,10/20/2022 17:45,89.87524,-0.32476,96,97.00857333,1
18838,5651400,10/20/2022 17:50,85.45437,-4.42087,96,93.57913,3
18839,5651700,10/20/2022 17:55,88.068886,2.614516,98.94784933,100,3
18840,5652000,10/20/2022 18:00,91.1,3.031114,99.531114,100,3
18841,5652300,10/20/2022 18:05,86.85714,-4.24286,96,92.75714,3
18842,5652600,10/20/2022 18:10,86.185715,-0.671425,98.328575,95.99524167,1
18843,5652900,10/20/2022 18:15,96.55159,10.365875,101,100,7
18844,5653200,10/20/2022 18:20,86.28,-10.27159,96,86.39507667,7
18845,5653500,10/20/2022 18:25,86.13643,-0.14357,96,96.35643,1
18846,5653800,10/20/2022 18:30,100.8558,14.71937,101,100,7
18847,5654100,10/20/2022 18:35,84.36191,-16.49389,96,81.50611,8
18848,5654400,10/20/2022 18:40,85.549286,1.187376,99.187376,97.85404267,1
18849,5654700,10/20/2022 18:45,86.94762,1.398334,97.06500067,98.398334,1
18850,5655000,10/20/2022 18:50,88.06476,1.11714,97.11714,100,1
18851,5655300,10/20/2022 18:55,94.96468,6.89992,101,100,5
18852,5655600,10/20/2022 19:00,87.91584,-7.04884,96,89.61782667,6
18853,5655900,10/20/2022 19:05,81.22309,-6.69275,96,92.30725,5
18854,5656200,10/20/2022 19:10,83.78333,2.56024,99.06024,99.06024,3
18855,5656500,10/20/2022 19:15,94.566666,10.783336,101,100,7
18856,5656800,10/20/2022 19:20,85.166664,-9.400002,96,87.599998,6
18857,5657100,10/20/2022 19:25,80.65024,-4.516424,96,92.15024267,3
18858,5657400,10/20/2022 19:30,79.96,-0.69024,96.30976,96.30976,1
18859,5657700,10/20/2022 19:35,80.952385,0.992385,96.992385,98.492385,1
18860,5658000,10/20/2022 19:40,80.26905,-0.683335,96,96.316665,1
18861,5658300,10/20/2022 19:45,79.94,-0.32905,96,97.00428333,1
18862,5658600,10/20/2022 19:50,79.57262,-0.36738,96,96.29928667,1
18863,5658900,10/20/2022 19:55,81.51,1.93738,97.93738,98.43738,1
18864,5659200,10/20/2022 20:00,82.647385,1.137385,98.137385,100,1
18865,5659500,10/20/2022 20:05,83.023254,0.375869,96.04253567,97.70920233,1
18866,5659800,10/20/2022 20:10,83.315,0.291746,98.291746,99.291746,1
18867,5660100,10/20/2022 20:15,83.388885,0.073885,97.073885,97.073885,1
18868,5660400,10/20/2022 20:20,84.97714,1.588255,98.588255,99.088255,1
18869,5660700,10/20/2022 20:25,85.663574,0.686434,97.186434,97.686434,1
18870,5661000,10/20/2022 20:30,84.953575,-0.709999,96,96.290001,1
18871,5661300,10/20/2022 20:35,85.642426,0.688851,99.688851,97.688851,1
18872,5661600,10/20/2022 20:40,87.89921,2.256784,97.92345067,99.59011733,3
18873,5661900,10/20/2022 20:45,85.65,-2.24921,96,94.75079,3
18874,5662200,10/20/2022 20:50,87.34762,1.69762,97.36428667,100,1
18875,5662500,10/20/2022 20:55,87.84556,0.49794,96.49794,97.49794,1
18876,5662800,10/20/2022 21:00,88.83929,0.99373,96.66039667,97.99373,1
18877,5663100,10/20/2022 21:05,88.78167,-0.05762,97.94238,96.60904667,1
18878,5663400,10/20/2022 21:10,90.60476,1.82309,98.15642333,98.82309,1
18879,5663700,10/20/2022 21:15,88.8419,-1.76286,96,95.23714,1
18880,5664000,10/20/2022 21:20,88.3,-0.5419,96,96.4581,1
18881,5664300,10/20/2022 21:25,86.89047,-1.40953,96.59047,95.59047,1
18882,5664600,10/20/2022 21:30,86.66032,-0.23015,96.76985,98.76985,1
18883,5664900,10/20/2022 21:35,87.43611,0.77579,99.77579,98.10912333,1
18884,5665200,10/20/2022 21:40,86.63365,-0.80246,96.19754,95.86420667,1
18885,5665500,10/20/2022 21:45,83.412384,-3.221266,96,93.278734,3
18886,5665800,10/20/2022 21:50,82.223015,-1.189369,97.810631,96.810631,1
18887,5666100,10/20/2022 21:55,85.26826,3.045245,101,100,3
18888,5666400,10/20/2022 22:00,84.685715,-0.582545,96,99.417455,1
18889,5666700,10/20/2022 22:05,85.19143,0.505715,97.505715,100,1
18890,5667000,10/20/2022 22:10,79.058334,-6.133096,96,93.866904,5
18891,5667300,10/20/2022 22:15,79.19127,0.132936,97.132936,100,1
18892,5667600,10/20/2022 22:20,79.468575,0.277305,96.61063833,99.277305,1
18893,5667900,10/20/2022 22:25,80.92405,1.455475,97.455475,98.955475,1
18894,5668200,10/20/2022 22:30,82.24167,1.31762,97.31762,99.31762,1
18895,5668500,10/20/2022 22:35,83.349525,1.107855,97.107855,98.107855,1
18896,5668800,10/20/2022 22:40,83.085236,-0.264289,97.735711,96.235711,1
18897,5669100,10/20/2022 22:45,82.84762,-0.237616,96,96.762384,1
18898,5669400,10/20/2022 22:50,83.435715,0.588095,96.588095,97.088095,1
18899,5669700,10/20/2022 22:55,83.30619,-0.129525,96,96.20380833,1
18900,5670000,10/20/2022 23:00,83.39047,0.08428,98.08428,97.58428,1
18901,5670300,10/20/2022 23:05,80.18786,-3.20261,96,93.29739,3
18902,5670600,10/20/2022 23:10,80.294044,0.106184,96.43951733,97.106184,1
18903,5670900,10/20/2022 23:15,81.62579,1.331746,97.66507933,98.331746,1
18904,5671200,10/20/2022 23:20,81.48167,-0.14412,96.18921333,96.85588,1
18905,5671500,10/20/2022 23:25,80.75238,-0.72929,96.27071,97.27071,1
18906,5671800,10/20/2022 23:30,81.68595,0.93357,97.26690333,97.26690333,1
18907,5672100,10/20/2022 23:35,81.97889,0.29294,97.29294,96.62627333,1
18908,5672400,10/20/2022 23:40,81.10921,-0.86968,96,95.63032,1
18909,5672700,10/20/2022 23:45,80.25714,-0.85207,96,98.14793,1
18910,5673000,10/20/2022 23:50,82.66794,2.4108,97.74413333,100,3
18911,5673300,10/20/2022 23:55,81.23556,-1.43238,96,94.90095333,1
18912,5673600,10/21/2022 0:00,83.10833,1.87277,97.87277,99.20610333,1
18913,5673900,10/21/2022 0:05,90.72143,7.6131,101,100,6
18914,5674200,10/21/2022 0:10,89.52791,-1.19352,96,97.80648,1
18915,5674500,10/21/2022 0:15,83.21299,-6.31492,96,90.68508,5
18916,5674800,10/21/2022 0:20,75.258415,-7.954575,96,90.045425,6
18917,5675100,10/21/2022 0:25,76.82222,1.563805,97.23047167,98.563805,1
18918,5675400,10/21/2022 0:30,78.87143,2.04921,97.54921,98.54921,3
18919,5675700,10/21/2022 0:35,77.68952,-1.18191,96,95.81809,1
18920,5676000,10/21/2022 0:40,78.73048,1.04096,96.70762667,99.04096,1
18921,5676300,10/21/2022 0:45,79.08572,0.35524,97.35524,99.35524,1
18922,5676600,10/21/2022 0:50,80.083336,0.997616,97.997616,98.497616,1
18923,5676900,10/21/2022 0:55,80.17778,0.094444,99.094444,96.594444,1
18924,5677200,10/21/2022 1:00,78.45039,-1.72739,96,95.77261,1
18925,5677500,10/21/2022 1:05,80.438095,1.987705,97.487705,99.987705,1
18926,5677800,10/21/2022 1:10,80.3127,-0.125395,96.874605,96.20793833,1
18927,5678100,10/21/2022 1:15,80.10992,-0.20278,97.79722,97.29722,1
18928,5678400,10/21/2022 1:20,79.36865,-0.74127,96,97.25873,1
18929,5678700,10/21/2022 1:25,79.438095,0.069445,98.069445,98.069445,1
18930,5679000,10/21/2022 1:30,81.99008,2.551985,100.551985,99.551985,3
18931,5679300,10/21/2022 1:35,81.12,-0.87008,96.12992,99.12992,1
18932,5679600,10/21/2022 1:40,81.17119,0.05119,96.05119,98.05119,1
18933,5679900,10/21/2022 1:45,79.29857,-1.87262,96,96.12738,1
18934,5680200,10/21/2022 1:50,78.796104,-0.502466,96,96.16420067,1
18935,5680500,10/21/2022 1:55,79.813095,1.016991,96.516991,97.68365767,1
18936,5680800,10/21/2022 2:00,78.415,-1.398095,96,95.601905,1
18937,5681100,10/21/2022 2:05,78.66508,0.25008,96,96.75008,1
18938,5681400,10/21/2022 2:10,78.521194,-0.143886,96,96.52278067,1
18939,5681700,10/21/2022 2:15,78.941666,0.420472,96,97.920472,1
18940,5682000,10/21/2022 2:20,80.86524,1.923574,97.423574,98.923574,1
18941,5682300,10/21/2022 2:25,79.16071,-1.70453,96,97.29547,1
18942,5682600,10/21/2022 2:30,80.058334,0.897624,96.397624,99.897624,1
18943,5682900,10/21/2022 2:35,80.69643,0.638096,97.638096,97.30476267,1
18944,5683200,10/21/2022 2:40,81.65,0.95357,97.95357,97.95357,1
18945,5683500,10/21/2022 2:45,81.833336,0.183336,98.183336,97.683336,1
18946,5683800,10/21/2022 2:50,82.183334,0.349998,96.01666467,97.349998,1
18947,5684100,10/21/2022 2:55,81.98857,-0.194764,96.305236,96.47190267,1
18948,5684400,10/21/2022 3:00,80.49524,-1.49333,96,94.84000333,1
18949,5684700,10/21/2022 3:05,79.930954,-0.564286,97.435714,96.435714,1
18950,5685000,10/21/2022 3:10,79.49227,-0.438684,96,96.22798267,1
18951,5685300,10/21/2022 3:15,78.182144,-1.310126,96,96.02320733,1
18952,5685600,10/21/2022 3:20,82.57278,4.390636,100.0573027,100,3
18953,5685900,10/21/2022 3:25,86.20524,3.63246,99.63246,100,3
18954,5686200,10/21/2022 3:30,83.58024,-2.625,96,95.375,3
18955,5686500,10/21/2022 3:35,78.06333,-5.51691,96,91.48309,5
18956,5686800,10/21/2022 3:40,77.82222,-0.24111,96.09222333,98.75889,1
18957,5687100,10/21/2022 3:45,81.362854,3.540634,99.540634,100,3
18958,5687400,10/21/2022 3:50,78.32143,-3.041424,96,93.958576,3
18959,5687700,10/21/2022 3:55,80.00976,1.68833,100.68833,98.68833,1
18960,5688000,10/21/2022 4:00,81.12222,1.11246,98.11246,100,1
18961,5688300,10/21/2022 4:05,81.26889,0.14667,97.14667,98.14667,1
18962,5688600,10/21/2022 4:10,83.11595,1.84706,97.18039333,98.34706,1
18963,5688900,10/21/2022 4:15,80.18381,-2.93214,96,93.73452667,3
18964,5689200,10/21/2022 4:20,78.92286,-1.26095,96,95.73905,1
18965,5689500,10/21/2022 4:25,77.168495,-1.754365,96,94.91230167,1
18966,5689800,10/21/2022 4:30,79.65309,2.484595,98.484595,100,3
18967,5690100,10/21/2022 4:35,80.16413,0.51104,96.01104,97.51104,1
18968,5690400,10/21/2022 4:40,80.82381,0.65968,96.15968,97.65968,1
18969,5690700,10/21/2022 4:45,81.599045,0.775235,98.775235,97.275235,1
18970,5691000,10/21/2022 4:50,85.53767,3.938625,101,100,3
18971,5691300,10/21/2022 4:55,76.401665,-9.136005,96,88.19732833,6
18972,5691600,10/21/2022 5:00,74.94873,-1.452935,96,96.547065,1
18973,5691900,10/21/2022 5:05,76.915,1.96627,97.96627,99.29960333,1
18974,5692200,10/21/2022 5:10,75.44428,-1.47072,96,96.52928,1
18975,5692500,10/21/2022 5:15,77.19524,1.75096,99.75096,98.75096,1
18976,5692800,10/21/2022 5:20,80.51619,3.32095,98.65428333,100,3
18977,5693100,10/21/2022 5:25,75.68907,-4.82712,96,94.17288,3
18978,5693400,10/21/2022 5:30,85.077774,9.388704,101,100,6
18979,5693700,10/21/2022 5:35,103.07879,18.001016,101,100,8
18980,5694000,10/21/2022 5:40,107.055756,3.976966,99.976966,100,3
18981,5694300,10/21/2022 5:45,99.7974,-7.258356,96,90.07497733,6
18982,5694600,10/21/2022 5:50,103.46468,3.66728,100.0006133,100,3
18983,5694900,10/21/2022 5:55,103.29881,-0.16587,96.16746333,97.83413,1
18984,5695200,10/21/2022 6:00,113.380554,10.081744,101,100,7
18985,5695500,10/21/2022 6:05,117.081665,3.701111,99.201111,100,3
18986,5695800,10/21/2022 6:10,110.51492,-6.566745,96,89.933255,5
18987,5696100,10/21/2022 6:15,101.89166,-8.62326,96,88.87674,6
18988,5696400,10/21/2022 6:20,101.20333,-0.68833,98.31167,95.64500333,1
18989,5696700,10/21/2022 6:25,87.59167,-13.61166,96,83.38834,7
18990,5697000,10/21/2022 6:30,99.195274,11.603604,101,100,7
18991,5697300,10/21/2022 6:35,101.09405,1.898776,97.23210933,99.898776,1
18992,5697600,10/21/2022 6:40,103.1369,2.04285,97.54285,100,3
18993,5697900,10/21/2022 6:45,103.75238,0.61548,96.61548,98.61548,1
18994,5698200,10/21/2022 6:50,116.812065,13.059685,101,100,7
18995,5698500,10/21/2022 6:55,115.977776,-0.834289,96.165711,96.665711,1
18996,5698800,10/21/2022 7:00,107.47611,-8.501666,96,88.998334,6
18997,5699100,10/21/2022 7:05,126.51394,19.03783,101,100,8
18998,5699400,10/21/2022 7:10,119.23677,-7.27717,96,89.05616333,6
18999,5699700,10/21/2022 7:15,121.65111,2.41434,99.41434,99.91434,3
19000,5700000,10/21/2022 7:20,115.721115,-5.929995,96,91.40333833,5
19001,5700300,10/21/2022 7:25,109.47758,-6.243535,96,90.42313167,5
19002,5700600,10/21/2022 7:30,113.82667,4.34909,100.34909,100,3
19003,5700900,10/21/2022 7:35,105.18944,-8.63723,96,88.02943667,6
19004,5701200,10/21/2022 7:40,106.43389,1.24445,98.24445,100,1
19005,5701500,10/21/2022 7:45,112.39671,5.96282,101,100,5
19006,5701800,10/21/2022 7:50,106.561516,-5.835194,96,90.49813933,5
19007,5702100,10/21/2022 7:55,108.9653,2.403784,97.903784,99.07045067,3
19008,5702400,10/21/2022 8:00,108.050705,-0.914595,96,96.41873833,1
19009,5702700,10/21/2022 8:05,113.63844,5.587735,101,100,5
19010,5703000,10/21/2022 8:10,105.46869,-8.16975,96,90.83025,6
19011,5703300,10/21/2022 8:15,106.42976,0.96107,97.96107,98.29440333,1
19012,5703600,10/21/2022 8:20,111.12111,4.69135,101,100,3
19013,5703900,10/21/2022 8:25,103.29005,-7.83106,96,89.16894,6
19014,5704200,10/21/2022 8:30,116.73492,13.44487,101,100,7
19015,5704500,10/21/2022 8:35,114.84048,-1.89444,96,95.43889333,1
19016,5704800,10/21/2022 8:40,108.43773,-6.40275,96,90.93058333,5
19017,5705100,10/21/2022 8:45,107.761665,-0.676065,96,96.323935,1
19018,5705400,10/21/2022 8:50,106.66404,-1.097625,96,98.902375,1
19019,5705700,10/21/2022 8:55,108.48611,1.82207,98.82207,99.32207,1
19020,5706000,10/21/2022 9:00,110.70909,2.22298,97.55631333,100,3
19021,5706300,10/21/2022 9:05,107.81111,-2.89798,96,94.10202,3
19022,5706600,10/21/2022 9:10,111.49778,3.68667,99.02000333,100,3
19023,5706900,10/21/2022 9:15,108.522224,-2.975556,96,93.524444,3
19024,5707200,10/21/2022 9:20,99.52572,-8.996504,96,88.503496,6
19025,5707500,10/21/2022 9:25,106.58992,7.0642,101,100,6
19026,5707800,10/21/2022 9:30,111.16263,4.57271,101,100,3
19027,5708100,10/21/2022 9:35,109.08818,-2.07445,96,95.42555,3
19028,5708400,10/21/2022 9:40,102.62127,-6.46691,96,90.53309,5
19029,5708700,10/21/2022 9:45,102.70159,0.08032,96.58032,96.41365333,1
19030,5709000,10/21/2022 9:50,107.00056,4.29897,99.79897,100,3
19031,5709300,10/21/2022 9:55,106.1289,-0.87166,97.12834,96.62834,1
19032,5709600,10/21/2022 10:00,105.15068,-0.97822,96,96.52178,1
19033,5709900,10/21/2022 10:05,93.785,-11.36568,96,84.96765333,7
19034,5710200,10/21/2022 10:10,105.54667,11.76167,101,100,7
19035,5710500,10/21/2022 10:15,95.55,-9.99667,96,87.00333,6
19036,5710800,10/21/2022 10:20,101.75357,6.20357,101,100,5
19037,5711100,10/21/2022 10:25,106.8173,5.06373,101,100,5
19038,5711400,10/21/2022 10:30,111.49254,4.67524,101,100,3
19039,5711700,10/21/2022 10:35,120.84805,9.35551,101,100,6
19040,5712000,10/21/2022 10:40,108.31397,-12.53408,96,86.46592,7
19041,5712300,10/21/2022 10:45,97.92818,-10.38579,96,88.61421,7
19042,5712600,10/21/2022 10:50,99.379364,1.451184,97.11785067,98.451184,1
19043,5712900,10/21/2022 10:55,103.919914,4.54055,101,100,3
19044,5713200,10/21/2022 11:00,115.99167,12.071756,101,100,7
19045,5713500,10/21/2022 11:05,96.04762,-19.94405,96,77.38928333,8
19046,5713800,10/21/2022 11:10,91.1,-4.94762,96,92.05238,3
19047,5714100,10/21/2022 11:15,92.7381,1.6381,97.30476667,98.30476667,1
19048,5714400,10/21/2022 11:20,91.391426,-1.346674,96,95.653326,1
19049,5714700,10/21/2022 11:25,92.634285,1.242859,97.242859,100,1
19050,5715000,10/21/2022 11:30,94.265,1.630715,98.630715,100,1
19051,5715300,10/21/2022 11:35,98.11072,3.84572,101,100,3
19052,5715600,10/21/2022 11:40,98.27333,0.16261,97.16261,97.16261,1
19053,5715900,10/21/2022 11:45,99.689285,1.415955,98.415955,98.415955,1
